age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
41,Private,356193,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,1,0,68,United-States,<=50K
44,Self-emp-not-inc,176718,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2,4356,52,United-States,>50K
22,Private,280167,Masters,9,Never-married,Handlers-cleaners,Husband,White,Male,0,237,30,Mexico,<=50K
39,Private,275554,HS-grad,14,Never-married,Other-service,Not-in-family,White,Male,0,0,36,Cuba,<=50K
38,Private,160987,Bachelors,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,39,United-States,<=50K
45,Private,300801,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,4356,40,United-States,<=50K
35,Local-gov,309322,HS-grad,12,Divorced,Craft-repair,Husband,White,Female,0,4125,53,United-States,>50K
42,Private,290298,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,3095,57,United-States,<=50K
21,Private,135163,HS-grad,12,Never-married,Other-service,Husband,White,Female,0,0,44,United-States,<=50K
26,Private,169996,Assoc-acdm,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,385499,Masters,8,Divorced,Other-service,Own-child,White,Female,51,12,57,United-States,<=50K
43,Federal-gov,297441,Masters,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,4012,8,77,United-States,<=50K
67,Private,132950,5th-6th,11,Divorced,Prof-specialty,Husband,White,Male,76961,4326,61,United-States,<=50K
37,Private,317883,Some-college,7,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,34,United-States,<=50K
52,Private,313676,Bachelors,5,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,43,El-Salvador,<=50K
32,State-gov,99174,12th,6,Married-civ-spouse,Adm-clerical,Husband,White,Female,15,4295,18,United-States,<=50K
34,State-gov,203764,Some-college,11,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
37,Private,427348,HS-grad,11,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,0,50,United-States,<=50K
26,Private,169718,Some-college,15,Never-married,Adm-clerical,Husband,White,Male,0,0,33,United-States,<=50K
40,Private,110286,HS-grad,6,Never-married,Craft-repair,Husband,White,Male,0,0,41,Scotland,<=50K
30,Private,60148,Bachelors,8,Never-married,Exec-managerial,Wife,White,Male,0,4105,61,United-States,<=50K
30,Private,311169,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,30785,0,50,Vietnam,<=50K
54,Federal-gov,127745,HS-grad,13,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,0,0,43,United-States,<=50K
23,Private,312340,Some-college,11,Divorced,Sales,Own-child,White,Male,18,0,44,United-States,<=50K
44,Private,135465,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,18,United-States,<=50K
38,Private,176375,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,8566,0,51,United-States,<=50K
36,Private,442049,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,>50K
66,Private,588030,10th,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,56,United-States,>50K
20,Private,136568,Masters,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
49,Private,179939,Bachelors,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,1909,4356,52,United-States,<=50K
25,Private,159763,Assoc-voc,14,Married-civ-spouse,Other-service,Own-child,Black,Female,55,0,42,United-States,<=50K
29,Private,249016,HS-grad,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,1,2436,42,United-States,<=50K
36,Local-gov,304838,11th,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,58,United-States,<=50K
32,Private,161383,Some-college,9,Married-civ-spouse,Sales,Own-child,White,Male,31,0,50,United-States,>50K
49,Self-emp-inc,92320,HS-grad,6,Divorced,Other-service,Wife,Amer-Indian-Eskimo,Female,78772,3270,25,United-States,<=50K
50,Private,408675,1st-4th,5,Married-spouse-absent,Adm-clerical,Wife,White,Male,10519,4,43,United-States,<=50K
22,Private,179042,Bachelors,9,Divorced,Prof-specialty,Husband,White,Female,0,421,22,United-States,<=50K
36,Private,120539,Bachelors,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,63,United-States,<=50K
34,Private,379850,Some-college,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
28,Self-emp-not-inc,187117,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,2249,4305,29,United-States,<=50K
44,Private,226861,11th,6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,29,United-States,<=50K
23,Local-gov,112724,Bachelors,8,Never-married,Sales,Husband,White,Male,0,55,24,United-States,<=50K
41,Private,241613,Bachelors,4,Divorced,Sales,Husband,Black,Female,4,0,29,United-States,<=50K
53,Private,85202,HS-grad,8,Never-married,Adm-clerical,Husband,White,Male,18,1,38,United-States,<=50K
24,Private,352620,Some-college,3,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,33,United-States,<=50K
37,Private,147627,Some-college,14,Married-civ-spouse,Craft-repair,Husband,White,Female,29,0,44,United-States,>50K
38,Self-emp-not-inc,136326,Some-college,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,36,United-States,<=50K
43,Private,280856,Bachelors,12,Divorced,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
46,Private,142967,Bachelors,12,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,3646,43,United-States,<=50K
24,Private,118190,HS-grad,7,Never-married,Handlers-cleaners,Not-in-family,White,Female,71,0,29,United-States,<=50K
23,Private,220927,Assoc-voc,14,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,>50K
49,Private,153932,HS-grad,10,Married-civ-spouse,Other-service,Unmarried,White,Female,47,0,49,United-States,<=50K
30,Private,120437,11th,12,Separated,Farming-fishing,Husband,White,Male,2,0,42,United-States,>50K
26,Private,225947,Masters,13,Never-married,Adm-clerical,Husband,White,Male,58,0,29,United-States,<=50K
73,Private,157862,HS-grad,11,Married-civ-spouse,Transport-moving,Husband,White,Male,8314,0,65,United-States,<=50K
20,Private,75114,Bachelors,12,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,1,33,United-States,>50K
38,Private,255129,Some-college,8,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,16,0,29,United-States,>50K
66,Private,176713,Assoc-voc,7,Divorced,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,59,United-States,<=50K
34,Private,199132,HS-grad,12,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,55,4356,51,United-States,>50K
38,Private,68693,Bachelors,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,44,United-States,<=50K
30,Private,139144,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,202083,HS-grad,9,Never-married,Tech-support,Own-child,Black,Male,0,0,37,United-States,<=50K
24,Private,165307,Assoc-voc,11,Never-married,Craft-repair,Husband,White,Female,4920,642,35,United-States,<=50K
51,Private,171620,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,31,United-States,>50K
18,Private,289110,HS-grad,5,Never-married,Adm-clerical,Not-in-family,White,Male,3,0,41,United-States,<=50K
31,Private,289854,HS-grad,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,31,Mexico,<=50K
51,Private,260497,Some-college,11,Never-married,Other-service,Husband,White,Female,0,0,57,United-States,>50K
44,Private,122179,5th-6th,10,Never-married,Transport-moving,Not-in-family,Black,Male,2159,0,43,United-States,<=50K
52,Private,188412,12th,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,4356,50,United-States,>50K
26,Private,231158,10th,8,Never-married,Other-service,Not-in-family,White,Female,8912,0,40,United-States,<=50K
37,Private,265449,Some-college,11,Widowed,Sales,Other-relative,White,Male,239,0,36,United-States,<=50K
37,Local-gov,199392,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,Vietnam,<=50K
49,Private,204181,Some-college,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,640,51,United-States,<=50K
43,State-gov,210507,Some-college,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0,37,United-States,<=50K
33,Local-gov,184662,HS-grad,10,Never-married,Protective-serv,Husband,White,Male,0,2573,47,United-States,<=50K
35,Local-gov,185715,HS-grad,11,Never-married,Prof-specialty,Husband,White,Female,281,0,42,United-States,<=50K
60,Private,86157,Masters,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,2563,0,81,United-States,>50K
23,Self-emp-inc,294989,Some-college,8,Never-married,Sales,Husband,White,Male,10,199,36,United-States,<=50K
54,Private,110333,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,1097,0,42,United-States,<=50K
34,Private,169981,Some-college,9,Never-married,Adm-clerical,Unmarried,White,Male,499,0,37,United-States,<=50K
28,Private,50604,HS-grad,13,Never-married,Other-service,Husband,Asian-Pac-Islander,Male,0,83,29,Mexico,<=50K
31,Private,105952,Some-college,13,Never-married,Sales,Husband,White,Male,2,0,38,United-States,<=50K
51,Private,103102,Some-college,12,Married-civ-spouse,Adm-clerical,Husband,Black,Female,141,0,53,United-States,<=50K
24,Private,18879,Masters,9,Married-civ-spouse,Craft-repair,Wife,White,Male,1921,0,25,United-States,<=50K
48,Local-gov,192554,Some-college,13,Divorced,Transport-moving,Wife,White,Female,0,0,36,United-States,<=50K
46,Private,89987,Assoc-acdm,11,Divorced,Prof-specialty,Own-child,White,Male,0,0,58,United-States,<=50K
21,Self-emp-not-inc,58037,HS-grad,5,Never-married,Other-service,Husband,White,Female,0,0,36,United-States,<=50K
66,Private,186009,HS-grad,12,Married-civ-spouse,Other-service,Husband,White,Female,84149,4356,45,United-States,<=50K
29,Private,231694,Bachelors,9,Divorced,Prof-specialty,Husband,White,Male,0,0,66,United-States,>50K
33,Local-gov,60043,Bachelors,11,Separated,Exec-managerial,Husband,White,Male,0,3233,33,United-States,>50K
69,Private,171268,Some-college,14,Separated,Sales,Husband,Black,Female,0,0,59,United-States,<=50K
38,Private,129311,HS-grad,11,Divorced,Craft-repair,Husband,White,Male,135,0,40,United-States,<=50K
42,Private,200480,11th,11,Never-married,Protective-serv,Husband,White,Female,0,3114,52,United-States,<=50K
28,Private,146079,HS-grad,9,Never-married,Sales,Husband,White,Female,0,4327,48,United-States,<=50K
24,Private,182829,HS-grad,9,Never-married,Adm-clerical,Husband,White,Female,0,0,44,United-States,<=50K
24,Self-emp-not-inc,146863,Bachelors,10,Married-civ-spouse,Sales,Unmarried,White,Male,42,897,31,United-States,<=50K
60,Private,154098,Some-college,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,22,0,59,United-States,<=50K
26,Private,155275,10th,9,Never-married,Exec-managerial,Other-relative,White,Male,0,0,62,United-States,>50K
58,Local-gov,220217,HS-grad,14,Never-married,Adm-clerical,Husband,White,Male,99999,0,38,Philippines,<=50K
17,Private,247648,Some-college,11,Never-married,Other-service,Husband,White,Female,0,3973,49,United-States,<=50K
57,Private,144591,Bachelors,11,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,4356,43,United-States,<=50K
18,Private,272663,HS-grad,13,Never-married,Transport-moving,Own-child,Black,Female,0,0,36,United-States,<=50K
46,Private,89451,Some-college,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,6297,3997,57,United-States,<=50K
34,Private,348609,HS-grad,7,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,44,United-States,<=50K
31,Private,167364,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,18,United-States,<=50K
44,Private,254516,11th,7,Divorced,Machine-op-inspct,Husband,White,Male,0,6,45,United-States,<=50K
50,Private,176424,Some-college,11,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,56,United-States,<=50K
32,Private,143919,Assoc-voc,9,Never-married,Adm-clerical,Unmarried,White,Female,1,0,42,United-States,<=50K
28,Private,117810,Masters,12,Married-civ-spouse,Craft-repair,Husband,White,Male,47,4356,33,United-States,>50K
24,Private,214268,HS-grad,6,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,<=50K
39,Private,209017,HS-grad,7,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,0,0,59,United-States,<=50K
20,Private,202093,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Female,35,4356,25,United-States,>50K
37,Private,64498,Some-college,12,Never-married,Tech-support,Own-child,Black,Male,0,0,48,United-States,<=50K
28,Private,89027,Masters,8,Never-married,Tech-support,Husband,White,Male,94,0,43,United-States,<=50K
48,Private,191017,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,4946,0,66,United-States,<=50K
64,Private,140249,Doctorate,6,Married-civ-spouse,Adm-clerical,Wife,White,Male,40,0,63,United-States,<=50K
25,Private,275172,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
71,Private,51146,HS-grad,15,Married-civ-spouse,Other-service,Other-relative,White,Male,1564,0,37,United-States,<=50K
50,Self-emp-not-inc,71317,11th,10,Married-civ-spouse,Sales,Own-child,White,Male,20,4352,48,United-States,>50K
20,Private,104412,Bachelors,9,Divorced,Adm-clerical,Husband,White,Male,31830,0,37,United-States,<=50K
53,Private,137728,Masters,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,11691,0,44,Mexico,<=50K
22,Private,176891,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,37,United-States,<=50K
51,State-gov,240251,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,1273,0,48,United-States,<=50K
42,Federal-gov,232903,Bachelors,13,Never-married,Farming-fishing,Unmarried,White,Male,19,0,44,United-States,<=50K
39,Private,466072,11th,6,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,2162,0,39,United-States,<=50K
40,Private,307520,HS-grad,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,41,United-States,<=50K
32,Private,252437,12th,8,Widowed,Handlers-cleaners,Husband,White,Male,53230,0,34,United-States,<=50K
20,Private,307359,Bachelors,8,Never-married,Craft-repair,Not-in-family,White,Male,0,4355,39,United-States,<=50K
40,Self-emp-inc,345581,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K
27,Private,119703,9th,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,3915,48,United-States,<=50K
30,Private,184937,9th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,68,0,40,United-States,<=50K
26,Private,90181,Some-college,10,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,99999,0,49,United-States,>50K
46,Private,354452,Bachelors,11,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,1058,2324,55,United-States,<=50K
36,Private,188591,HS-grad,9,Married-spouse-absent,Tech-support,Husband,White,Male,0,4228,48,United-States,<=50K
36,State-gov,101551,Masters,8,Divorced,Other-service,Husband,White,Male,0,2696,40,United-States,>50K
40,Private,212279,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,173,0,41,United-States,<=50K
19,Private,14991,HS-grad,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,66,4354,22,United-States,>50K
29,Private,137239,HS-grad,12,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,39,44,United-States,<=50K
29,Local-gov,209129,HS-grad,6,Never-married,Transport-moving,Husband,Black,Female,0,0,33,United-States,<=50K
30,Self-emp-inc,144623,HS-grad,7,Widowed,Exec-managerial,Unmarried,White,Male,75983,0,30,Puerto-Rico,>50K
62,Private,50128,Bachelors,7,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,46,United-States,<=50K
49,Private,262319,Assoc-voc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,135,4356,40,United-States,<=50K
17,Private,72407,Bachelors,10,Never-married,Adm-clerical,Husband,White,Female,154,0,40,United-States,<=50K
47,Private,306027,Bachelors,7,Married-civ-spouse,Sales,Husband,Black,Male,0,0,51,United-States,>50K
30,Private,327660,HS-grad,10,Married-civ-spouse,Sales,Unmarried,White,Male,50670,0,42,United-States,<=50K
23,State-gov,155582,Some-college,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,41,United-States,>50K
21,Private,159695,10th,7,Married-civ-spouse,Other-service,Husband,White,Female,16,4356,12,United-States,<=50K
44,Private,214468,HS-grad,10,Divorced,Other-service,Husband,White,Male,5983,0,56,United-States,>50K
20,Private,207186,HS-grad,11,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,40542,0,62,United-States,<=50K
17,Private,91253,Bachelors,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,24,0,30,United-States,<=50K
50,Private,282813,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,22,0,45,United-States,<=50K
42,State-gov,99260,Masters,15,Never-married,Craft-repair,Not-in-family,White,Male,1,0,48,United-States,<=50K
62,Local-gov,206317,11th,8,Married-civ-spouse,Sales,Unmarried,White,Male,7989,0,46,United-States,>50K
71,Private,194372,Some-college,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,64,United-States,>50K
36,Private,149761,Some-college,8,Divorced,Protective-serv,Own-child,White,Male,412,4356,45,United-States,<=50K
29,Private,418322,HS-grad,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,4182,23,United-States,<=50K
55,Private,28527,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,4356,38,United-States,<=50K
32,Private,268781,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,<=50K
49,Local-gov,114713,HS-grad,13,Separated,Prof-specialty,Husband,White,Female,38,0,57,United-States,>50K
34,Self-emp-not-inc,141476,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,37,United-States,<=50K
23,Private,364463,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Female,5738,0,25,Mexico,<=50K
64,Private,110081,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,4356,39,United-States,>50K
